X,Y
0.4680961075977429,0.11057783481071898
0.470828941524229,0.11341261830930333
0.473635385913333,0.11632036723877365
0.4763715199216406,0.11915196562876162
0.47917796431074455,0.12205971455823193
0.4819107982372307,0.12489449805681632
0.48471724262633464,0.12780224698628662
0.48471724262633464,0.12780224698628662
0.49025817129200144,0.13354318718036903
0.4930646156811058,0.1364509361098394
0.4958007496894134,0.13928253449982733
0.49860719407851745,0.14219028342929804
0.5013400280050035,0.14502506692788242
0.5041464723941075,0.14793281585735313
0.5069529167832114,0.15084056478682345
0.5096857507096976,0.15367534828540783
0.5124185846361837,0.1565101317839922
0.5152250290252877,0.15941788071346252
0.5180314734143917,0.1623256296429332
0.5207643073408779,0.16516041314151755
0.5235707517299819,0.16806816207098793
0.5235707517299819,0.16806816207098793
0.5291116803956487,0.17380910226507035
0.5318445143221349,0.17664388576365472
0.5346509587112388,0.17955163469312502
0.5374574031003427,0.18245938362259534
0.5401902370268289,0.18529416712117971
0.5429966814159328,0.18820191605065
0.5457328154242405,0.191033514440638
0.5485392598133445,0.19394126337010867
0.5499015416432245,0.19536262607836552
0.5512555224487934,0.19679189851936302
0.5526011563050776,0.19822903221434962
0.5540078917531235,0.19975084680826322
0.555335002062557,0.20120510330525382
0.5567239180615284,0.20274320159160533
0.5580357105564174,0.2042112902070496
0.559338930754708,0.20568699371629925
0.5607007610957776,0.20724912124028042
0.5619849670577131,0.20874140096599322
0.5632604603034936,0.21024113451313164
0.5645271975703243,0.21174827101301014
0.5658504136695557,0.2133432391737496
0.5670977369633775,0.2148664818770419
0.5670977369633775,0.2148664818770419
0.5695656642944553,0.21793463085442538
0.5707861846233623,0.21947943306156034
0.572060498344538,0.22111373683352584
0.5732611259068692,0.22267405000369855
0.5732611259068692,0.22267405000369855
0.5756993688345448,0.2258967751948658
0.5769352677143544,0.2275603190740355
0.5780992239480973,0.22914817600032805
0.579253912869826,0.23074278480078064
0.5803992953142451,0.23234409138868334
0.5815353324317206,0.23395204145014725
0.5827202924999839,0.2356522455307385
0.5838356347114778,0.2372746189414254
0.5849415094137252,0.23890346051609535
0.586037879097135,0.2405387150069144
0.5871247065745117,0.2421803269485326
0.5882576411182711,0.24391563199335728
0.5893804514176425,0.24565750771289113
0.5904384323965591,0.24731785706790493
0.5914867256696805,0.24898433987488866
0.5925789310343516,0.25074556436950063
0.5936057866602255,0.2524253415142599
0.5946228419620225,0.25411107050954074
0.5956300624427708,0.2558026941779744
0.5966274139390805,0.25750015514225394
0.5976657886136496,0.25929364400875154
0.5986413097403613,0.2610037440829529
0.599606854814884,0.2627194965247432
0.599606854814884,0.2627194965247432
0.6015558495582286,0.2662595998941445
0.602489252861532,0.26799304790485223
0.602489252861532,0.26799304790485223
0.6043761052207071,0.27156666993394535
0.6052811181559563,0.2733151078995236
0.6062219526373669,0.2751616329488058
0.6071044896459178,0.27692152276381754
0.6079767622071098,0.2786865225687568
0.6088387407347818,0.2804565724975092
0.6097341310575,0.282325556298675
0.6105733602902562,0.2841065049299757
0.6114022031649874,0.28589231097248174
0.6122206315686015,0.2876829138543631
0.6130286177412493,0.28947825284108786
0.6138670046711756,0.2913734920436073
0.6146943405721453,0.29327358396181624
0.6154708370392814,0.2950827652597986
0.6162367837871363,0.29689643813876404
0.6170307959921614,0.2988106922747943
0.617773442414001,0.3006340298805527
0.6185054572452438,0.3024616616868213
0.6192268156570577,0.3042935257031035
0.6199374931820606,0.3061295597953524
0.6206731776952015,0.3080669788455741
0.621360272930555,0.30991196769919854
0.6220366114220027,0.31176092685976164
0.6227021702291696,0.31361379361337527
0.623390248848376,0.315568626622312
0.6240320134029638,0.31742986867774675
0.6246972768511517,0.3193925858084564
0.625319494841467,0.32126045317659907
0.6259308239452118,0.323131912622956
0.6265616944933552,0.3251059507762151
0.6271489955792566,0.3269850891870149
0.6277253427289556,0.3288676161311721
0.6282907163936318,0.33075346775623043
0.6288731167646378,0.33274234535097813
0.6294142817855974,0.3346352859608585
0.629944413269706,0.3365313461766747
0.630463493235708,0.33843046168694235
0.6309715040771993,0.3403325680765461
0.6309715040771993,0.3403325680765461
0.6319778311302499,0.3442464176186122
0.6324763458325751,0.3462579635619706
0.6324763458325751,0.3462579635619706
0.6333923259133584,0.3500874784072882
0.6338556202673143,0.3521074245997968
0.6342834477399584,0.35402915491024495
0.6342834477399584,0.35402915491024495
0.6351054907018004,0.35787992740778185
0.6355192421797244,0.35991060069355507
0.6358999395715329,0.361842220021558
0.6362693808856402,0.3637760237468297
0.6366275535911579,0.3657119462776832
0.6369744455394113,0.36764992195056495
0.6369744455394113,0.36764992195056495
0.6376690717957758,0.3717360774996861
0.6379820524084338,0.37367981793208555
0.6382837074993171,0.3756253481782108
0.6385881127985912,0.3776752656626017
0.6388648162674346,0.37962450113395296
0.6391301628269981,0.381575315050187
0.639384143477129,0.38352764124265665
0.6396267496031893,0.3854814134914212
0.639868943831682,0.3875396083885877
0.6400864975829275,0.3894963286286228
0.6402926518372366,0.39145428270261795
0.64048739960217,0.3934134041997431
0.6406791816009265,0.39547690703327404
0.6408488123827752,0.39743836290335965
0.6408488123827752,0.39743836290335965
0.6411641622804198,0.401467201529341
0.6413017862606284,0.4034311626726724
0.6414334065948779,0.40549937454930635
0.6415458562734685,0.40746493777704273
0.641646856736641,0.4094311225697016
0.6417364045586131,0.4113978622372794
0.641817400743508,0.4134686746133942
0.6418817426105489,0.4154364001675785
0.6419346234847995,0.41740446707334744
0.6419760415726209,0.41937280857685877
0.6420059954691745,0.4213413579149566
0.6420242503290454,0.4234136732961494
0.6420242503290454,0.4234136732961494
0.6420245442959097,0.42745483478088725
0.6420086351564023,0.4294235477187541
0.6419786130536695,0.43149572602970726
0.6419374813330544,0.43346407353815264
0.6418848867861812,0.43543214811653713
0.641820831196977,0.4373998830107584
0.6417453167381103,0.4393672114782356
0.6416525628566396,0.4414375305349294
0.6415518484475321,0.4434037300009659
0.6414396847326984,0.44536930956779064
0.6413160755165617,0.4473342025659282
0.6411810249917588,0.4492983423491908
0.6410256243950452,0.4513649034863407
0.6408581907310994,0.45343052686896734
0.6406888453160483,0.4553920073972534
0.6405080792419778,0.45735246840398347
0.6403045828396569,0.45941484894434953
0.6400987134430685,0.46137283299024784
0.6398814443701585,0.4633295848606701
0.6396527829903641,0.465285038185563
0.6394127370595322,0.4672391266389178
0.6391468851005213,0.46929439961712
0.6388818223605098,0.47124525211700347
0.6386054024816963,0.473194527824296
0.6383176348398236,0.47514216062252446
0.6380015940964686,0.47719031650711363
0.6376736300196736,0.4792365993700161
0.6373518791904,0.4811789073106645
0.6370188219466513,0.48311930845600287
0.6366744695852233,0.4850577369905697
0.6366744695852233,0.4850577369905697
0.6359305997403728,0.4890298359356558
0.6355501833767869,0.4909615106294799
0.6351585235209648,0.49289093704419007
0.6347332476390962,0.4949192281237293
0.6343168993981128,0.4968434780749244
0.6338893515154733,0.49876527060808035
0.633450618492953,0.500684540538912
0.6330007152117101,0.5026012227686962
0.6330007152117101,0.5026012227686962
0.6320183405589229,0.5066278979293227
0.6315350195746423,0.5085364273523597
0.6310405916398139,0.5104421095792028
0.630507301238477,0.5124447142897932
0.6299884975733011,0.514343905298998
0.6294586419456322,0.5162400426216284
0.6289177523273689,0.5181330619435845
0.628365847064666,0.5200228990565244
0.6277721623434602,0.522008437454754
0.6271960890817839,0.5238910482296159
0.626609061391036,0.5257702720648039
0.6260110991823045,0.5276460452198984
0.6253690293304341,0.5296164691804603
0.624715494011743,0.5315831225759267
0.6240848514209604,0.5334481624294245
0.6234433576584275,0.5353094978331266
0.6227910344826391,0.5371670656533619
0.6220918665374765,0.5391179599261235
0.6214157970514563,0.5409670174651192
0.620728970244019,0.5428121062621774
0.6200314094112871,0.5446531637346865
0.6192847352239932,0.5465863740018502
0.6185636433309736,0.5484183429465285
0.6178318944029093,0.5502460812316012
0.6170895132596131,0.5520695268629604
0.6163365250815268,0.5538886179920977
0.6155316556835218,0.5557983325077236
0.6147156769637249,0.5577033292844965
0.6139310223573182,0.5595089873033608
0.6131358650269089,0.5613100449238552
0.6123302319430265,0.5631064410568385
0.6114701010697943,0.5649919115975657
0.6106415180141896,0.5667778382064746
0.6106415180141896,0.5667778382064746
0.6089532191657677,0.5703350633128345
0.6080472303498275,0.5721989325529984
0.6071752145811988,0.573964059242986
0.6062929336218862,0.575724077436437
0.6054004173975206,0.5774789274362058
0.6054004173975206,0.5774789274362058
0.6034892418116575,0.5811567774450623
0.6025662028124195,0.5828957664439721
0.6016330517119718,0.5846293502337492
0.6006898201613835,0.5863574700138625
0.5996853122800102,0.5881701443352165
0.5987200168342202,0.5898860372324515
0.5977447445140045,0.5915962792135362
0.5967595283991197,0.5933008122696591
0.5957644019066012,0.594999578585646
0.5947054668702639,0.596781005224005
0.5936886568297437,0.5984668821690818
0.5926620455993376,0.6001468086895131
0.5916256680001402,0.6018207278047413
0.590523479221127,0.6035757218715274
0.589411086909015,0.6053242690783909
0.5883456224366429,0.6069798261419066
0.5872705341804831,0.6086291499348324
0.5861858586058971,0.610272184514609
0.5861858586058971,0.610272184514609
0.5839281021023298,0.6136238181381171
0.582812995935782,0.6152463537986715
0.5816884591417669,0.616862367638758
0.5804938636559094,0.6185558155724736
0.5793487141918195,0.6201572887809099
0.5781942572760822,0.6217520655559322
0.5770305320661234,0.6233400918051328
0.5758575780337358,0.6249213136650723
0.5745509988511088,0.6266614000123715
0.5733597068400031,0.6282288524284657
0.5721593062946042,0.629789340257015
0.5709498379306768,0.6313428105686406
0.5709498379306768,0.6313428105686406
0.568456114233892,0.6345228225293207
0.5672448372192406,0.6360748830069509
0.5660426198430129,0.6376339715588747
0.5660426198430129,0.6376339715588747
0.5636048513159749,0.6408570441587729
0.5624318972835874,0.6424382660187121
0.5612681720736286,0.644026292267913
0.5600539329050523,0.6457057110723011
0.5589106496024254,0.6473085170563112
0.5577767203235245,0.6489179542631929
0.5566521835295096,0.6505339681032791
0.5555370773629617,0.6521565037638337
0.5555370773629617,0.6521565037638337
0.5532194252776818,0.6555927315821315
0.5521328366438925,0.6572345016249097
0.5510558279963946,0.6588825720438113
0.5499332723971841,0.6606246091288698
0.5488774678475375,0.6622863433089928
0.5478313590319039,0.6639541982422225
0.5467949814327066,0.6656281173574506
0.5457683702023005,0.6673080438778818
0.5446990782154827,0.6690832731379958
0.5436940750985102,0.670776215094272
0.5426989486059917,0.6724749814102587
0.541713732491107,0.6741795144663816
0.5406881793227463,0.6759803656478796
0.5396731304358061,0.677787161083948
0.5387178446057981,0.6795086466968504
0.5377726007934174,0.6812356666352414
0.5377726007934174,0.6812356666352414
0.5349525949471694,0.6865428438213825
0.5340498737305465,0.6882924661056207
0.5331573575061809,0.6900473161053894
0.5331573575061809,0.6900473161053894
0.5313590045745212,0.6936662716327235
0.5304993460462382,0.6954374494744984
0.5296500173180227,0.6972136038720301
0.5288110471978161,0.6989946745808582
0.5279399500578291,0.7008751038009415
0.5270798182121152,0.7027605764734205
0.5262720932452863,0.7045560329920824
0.5254748385951564,0.706356163197176
0.5254748385951564,0.706356163197176
0.5238728790917148,0.7100662357200473
0.5231093094190541,0.7118809106461531
0.5223563212409676,0.7137000017752905
0.5216139400976715,0.7155234474066495
0.5208447991701721,0.7174478295185709
0.5201258416307443,0.7192806371432124
0.5194175704329224,0.7211176008452981
0.5194175704329224,0.7211176008452981
0.518033182792753,0.7248037471148654
0.517285948097678,0.7268474422895449
0.516620658864326,0.728700405853253
0.5159661724492428,0.730557212591962
0.5153225110516144,0.7324177995256062
0.5146575339108025,0.734380611203082
0.5140377638822096,0.7362492922470545
0.513428887437465,0.738121551098677
0.5128309252287335,0.7399973242537714
0.5122438975379855,0.7418765480889595
0.5116386592428125,0.7438585952339826
0.5110757570554589,0.7457451860374998
0.5105238517927561,0.7476350231504398
0.5099829621744928,0.7495280424723958
0.5094263822743081,0.7515242997438285
0.5088814372655788,0.7535237669048833
0.5083737031599286,0.7554259471829864
0.5078770558353745,0.7573310522109199
0.5073915121374397,0.759239017370413
0.5068932906561128,0.7612506335451795
0.5064322323761836,0.7631646630629645
0.5059823290949406,0.765081345292749
0.5055435960724203,0.7670006152235805
0.5050947241780845,0.7690238152387823
0.5046806175722248,0.770948548844097
0.5042777275086742,0.7728756615364779
0.503886067652852,0.7748050879511883
0.5035056512892662,0.7767367626450123
0.5030976323770407,0.7788741840409467
0.5030976323770407,0.7788741840409467
0.5023931313299371,0.7827481847809477
0.5020578141466435,0.7846881966672598
0.5017179386020446,0.7867325324746115
0.5014075051005461,0.788676681330433
0.5011083994562557,0.7906226051588492
0.5008206318143831,0.7925702379570775
0.5005442119355695,0.7945195136643701
0.5002663947132817,0.7965732034827308
0.5000149723734059,0.7985258607848335
0.49977492644257393,0.8004799492381884
0.49954626506277955,0.8024354025630812
0.4993187605405412,0.8044952729404105
0.49910325617982193,0.8065564356853647
0.4989087934423326,0.8085155854948924
0.49872574395982316,0.8104758346166618
0.49855411394105426,0.8124371165619978
0.49838668046641216,0.8145027376091908
0.498240193213652,0.8164660575569382
0.4981051426888491,0.8184301973402007
0.49798153347271235,0.8203950903383385
0.4977654037003833,0.8244304590076355
0.4976784329331899,0.8263973143195733
0.49760291847432325,0.8283646427870502
0.4975388628851191,0.8303323776812717
0.49748470677341733,0.8324040657356376
0.497442616904801,0.8344760363999174
0.49741294940556946,0.8364445900750641
0.49739474713399806,0.8384132831465593
0.49738801070748023,0.8403820488393227
0.4973941962320267,0.8424544353906984
0.4974126849213217,0.8444231257931774
0.4974426388178752,0.8463916751312751
0.49748405690569664,0.8483600166347863
0.49748405690569664,0.8483600166347863
0.4976067168027401,0.8523993070335185
0.49768480894618555,0.8543665348671912
0.4977743567681576,0.856333274534769
0.4977743567681576,0.856333274534769
0.49799904112790816,0.8604719566615008
0.4981229362077943,0.8624368316553931
0.498258272486643,0.8644009517698646
0.4984050453740531,0.866364250384942
0.4985727793665343,0.8684298470509938
0.49874469472318556,0.8703911040057531
0.49892802939319475,0.8723513264755804
0.4993289314124373,0.8762684020467008
0.49955913474451535,0.8783279725613805
0.49979035811767347,0.8802831245974507
0.5000329642437338,0.8822368968462151
0.5000329642437338,0.8822368968462151
0.5005682902287765,0.88624243532005
0.5005682902287765,0.88624243532005
0.5011502363985396,0.8902414758159242
0.5014496251449673,0.8921873561079658
0.5014496251449673,0.8921873561079658
0.5026904881056814,0.9000690148104705
0.5033189771377315,0.9040610237636875
0.5039290856784374,0.9079510297176878
0.5045575747104875,0.9119430386709044
0.5051722138886373,0.9158323313359379
0.5058007029206874,0.9198243402891547
0.5064108114613932,0.9237143462431552
0.5070393004934429,0.9277063551963719
0.5076539396715929,0.9315956478614055
0.5082824287036429,0.9355876568146221
0.508910917735693,0.9395796657678387
0.508910917735693,0.9395796657678387
0.5101517806964067,0.947461324470343
0.5107618892371125,0.9513513304243435
0.5113903782691626,0.9553433393775601
0.5120050174473124,0.9592326320425935
0.512633506479362,0.9632246409958101
0.5132436150200679,0.9671146469498104
0.513872104052118,0.9711066559030274
0.514185084664776,0.9730503963354267
0.5145093801833813,0.9749922810253753
0.5148449796083223,0.9769322441070919
0.5152283864984971,0.9790742172192242
0.5155865592040147,0.9810101397500777
0.5159560005181221,0.9829439434753494
0.5163366979099305,0.9848755628033524
0.5167504493878544,0.9869062360891256
0.5167504493878544,0.9869062360891256
0.5175724923496965,0.9907570085866625
0.5180003198223405,0.9926787388971104
0.518439332067743,0.9945979449779759
0.518914382595673,0.9966151587184979
0.518914382595673,0.9966151587184979
0.5198526499796432,1.0004392740116184
0.520338471255275,1.002347168510952
0.5208603819600189,1.0043527714644176
0.521393963707308,1.0063552985673547
0.52191304367331,1.0082544140776222
0.5224431751574186,1.0101504742934384
0.5229843401783781,1.0120434149033186
0.5235667405493841,1.0140322924980665
0.5241321142140603,1.0159181441231249
0.5247084613637591,1.017800671067282
0.5252957624496606,1.019679809478082
0.5258939975514031,1.0215554956180017
0.5265363540662152,1.0235258261453286
0.5271585720565305,1.0253936935134713
0.5277916578287264,1.0272579054481736
0.5284355899094946,1.0291183987181969
0.529159268199546,1.0311705535342475
0.5298248270067129,1.0330234202878612
0.5305011654981607,1.0348723794484245
0.5311882607335141,1.0367173683020487
0.5318860894075459,1.0385583242695133
0.5326330448425911,1.0404914258853353
0.5333544032544051,1.0423232899016175
0.5340864180856478,1.0441509217078861
0.5348290645074875,1.0459742593136445
0.5356230767125125,1.047888513449675
0.5363890234603673,1.0497021863286402
0.5363890234603673,1.0497021863286402
0.5387561654605669,1.0552263326529585
0.5403586755828151,1.058936197239983
0.5419222007375304,1.062550027319576
0.5434857258922459,1.0661638573991694
0.5450882360144944,1.069873721986194
0.546690746136743,1.0735835865732186
0.5482542712914583,1.0771974166528118
0.5498567814137071,1.0809072812398366
0.5514160961441456,1.084522930050913
0.5530186062663943,1.088232794637938
0.5545821314211097,1.0918466247175311
0.5554094673220794,1.09374671663574
0.5562048866733244,1.0955476585526571
0.557054297130797,1.0974379829041305
0.5578727255344111,1.0992285857860118
0.5587015684091424,1.101014391828518
0.5595407976418986,1.1027953404598185
0.5604361879646168,1.1046643242609844
0.5612981664922887,1.1064343741897367
0.5621704390534807,1.1081993739946758
0.5621704390534807,1.1081993739946758
0.5639457475836256,1.1117139839419807
0.5639457475836256,1.1117139839419807
0.5658117511888014,1.1152985261611632
0.5667370679566531,1.1170363042285747
0.5677206607719743,1.1188604147417631
0.5687148592794846,1.1206787638849975
0.5696703955519948,1.1224001104986585
0.5706359406265173,1.1241158629404486
0.5716114617532291,1.1258259630146499
0.572596925843934,1.1275303527172633
0.5736457280672791,1.129317763743117
0.5736457280672791,1.129317763743117
0.5756700038498245,1.1326951164068317
0.5766968594756984,1.134374893551591
0.5777890648403694,1.1361361180462028
0.5788373581134909,1.1378026008531867
0.5798953390924074,1.1394629502082005
0.5809629718920103,1.1411171097947146
0.5820959077166888,1.1428524168015108
0.5832389293468871,1.1445810942821115
0.5843352990302968,1.1462163487729304
0.586537555865503,1.149480463290742
0.5887398127007092,1.1527445778085537
0.5910579777903998,1.1561804878273025
0.593260234625606,1.1594446023451142
0.5954624914608121,1.1627087168629255
0.5977246529476496,1.166057412034696
0.5999868144344869,1.1694061072064665
0.602189071269693,1.1726702217242782
0.6043913281048992,1.1759343362420898
0.6043913281048992,1.1759343362420898
0.607825360075036,1.1809923179739594
0.6089407022865297,1.1826146913846463
0.6100654741765552,1.1842305416029069
0.6112603160232836,1.1859238157213958
0.6124056984677025,1.1875251223092984
0.6135603873894314,1.1891197311097512
0.6147243436231742,1.1907075880360436
0.6158975276893026,1.1922886392304795
0.6171430939771404,1.1939449571050553
0.618336438765785,1.1955108472505822
0.6195388829553505,1.1970697608798204
0.6207503857607547,1.1986216451167857
0.6220360900237676,1.200247003177986
0.6233312399228268,1.2018648476481508
0.6233312399228268,1.2018648476481508
0.6258169940935138,1.2049185715488682
0.6270731674969795,1.2064345240919474
0.6284056501430222,1.208021758881458
0.6296811433888028,1.2095214924285964
0.6309653493507381,1.211013772154309
0.6322582244705116,1.2124985474427332
0.6335597248957614,1.2139757679325445
0.6349396579983715,1.215521927339384
0.6362599782958489,1.2169823512656854
0.6375887816126541,1.2184350609674812
0.6389260228777959,1.2198800071710634
0.6403433594804162,1.22139195334534
0.6417694791315555,1.2228956211049569
0.6431317609614353,1.2243169838132137
0.6445022976090944,1.2257303885782642
0.6458810425880099,1.2271357874595643
0.6473417996997811,1.2286058258738404
0.6487384380052215,1.2299934444007494
0.6515397881636488,1.2327605396364576
0.6543411383220761,1.2355276348721658
0.6572899279625258,1.238440366699227
0.6628926282793806,1.2439745571706435
0.6658414179198303,1.2468872889977047
0.6686427680782575,1.249654384233413
0.6714441182366848,1.252421479469121
0.6742454683951122,1.2551885747048295
0.677194258035562,1.2581013065318907
0.6799956081939894,1.260868401767599
0.6857457479928664,1.2665482288303684
0.6857457479928664,1.2665482288303684
0.691348448309721,1.272082419301785
0.6941497984681483,1.2748495145374932
0.6970985881085981,1.2777622463645546
0.6998999382670255,1.2805293416002628
0.7027012884254527,1.283296436835971
0.7084514282243298,1.2889762638987405
0.7098561242410414,1.2903557249649105
0.7112688303238678,1.2917269817811161
0.7126894985559625,1.293089987836407
0.7126894985559625,1.293089987836407
0.7156315344782959,1.295860427694504
0.7170773564516248,1.2971967220310494
0.7185309363934664,1.2985245733348934
0.7200699425437115,1.299912479797356
0.7200699425437115,1.299912479797356
0.7230945251521718,1.3025925705190935
0.724578641329564,1.3038862021917292
0.7260702663615362,1.3051711685323149
0.7276490299340926,1.306513677325957
0.7291569960004035,1.30777942693599
0.7306723081335567,1.3090363727866785
0.7321949149364642,1.3102844722443274
0.7337247647646148,1.3115236829752976
0.7353434555615721,1.3128177712191527
0.7368890570485054,1.31403727922488
0.7368890570485054,1.31403727922488
0.7400014357196236,1.3164491876946331
0.7416512933816739,1.3177032985246686
0.7432262594984723,1.3188846390612545
0.7448906145888089,1.3201194492183013
0.7464778780946307,1.321284214557557
0.7480718981968525,1.3224397160271173
0.7497575707301123,1.3236452583903926
0.7513662647095173,1.3247802418321528
0.7529815414741053,1.3259058370996564
0.7546033462361404,1.3270220060144202
0.7563179999227219,1.3281859591982423
0.7579539723379117,1.329281257326234
0.7595962959510582,1.330367009085222
0.7612449150570374,1.3314431776481546
0.7628997737371918,1.3325097265130277
0.7646488856739064,1.3336212262709581
0.7664044432318905,1.3347225217132812
0.7680776830157817,1.3357599957409307
